lat	lon	Y	year
  -5.7697000e+01   1.6222700e+02   8.4140061e-02   2.0150000e+03
  -5.7716000e+01   1.6336500e+02  -8.1299994e-03   2.0150000e+03
  -5.8597000e+01   1.7159000e+02   1.3999989e-01   2.0150000e+03
  -5.6993000e+01   1.6869400e+02   2.3080157e-02   2.0150000e+03
  -5.8358000e+01   1.6734900e+02   1.5022513e-01   2.0150000e+03
  -5.4460000e+01   1.7323000e+02  -7.2590644e-02   2.0150000e+03
  -5.5586000e+01   1.7502800e+02   2.5962961e-03   2.0150000e+03
  -5.4483000e+01   1.7503200e+02   7.4114875e-02   2.0150000e+03
  -5.4712007e+01   1.7008926e+02  -9.4982395e-02   2.0150000e+03
  -5.2505643e+01   1.7457678e+02   8.3490780e-02   2.0150000e+03
  -5.0368148e+01   1.7740618e+02   3.4809106e-03   2.0150000e+03
  -5.3404877e+01   1.6450062e+02   1.9138213e-01   2.0150000e+03
  -6.1514915e+01   1.6100931e+02  -1.7845417e-01   2.0150000e+03
  -6.1601118e+01   1.6238704e+02  -1.4608710e-01   2.0150000e+03
  -6.1862890e+01   1.6321319e+02  -1.4682500e-01   2.0150000e+03
  -5.3151172e+01   1.6304950e+02   3.2234782e-01   2.0150000e+03
  -5.3499732e+01   1.6331146e+02   2.2128619e-01   2.0150000e+03
  -5.9792000e+01   1.6298000e+02   1.4991237e-01   2.0150000e+03
  -5.9336000e+01   1.6299900e+02  -1.7288043e-02   2.0150000e+03
  -5.9487000e+01   1.6470800e+02   3.1952939e-03   2.0150000e+03
  -6.0214000e+01   1.6855100e+02   2.6785748e-02   2.0150000e+03
  -6.0480000e+01   1.6817100e+02  -6.1165272e-03   2.0150000e+03
  -6.1355000e+01   1.6906900e+02   1.0164290e-01   2.0150000e+03
  -5.2964000e+01   1.6306200e+02   3.2881236e-01   2.0150000e+03
  -5.3348000e+01   1.6315500e+02   2.6164656e-01   2.0150000e+03
  -5.3842000e+01   1.6392000e+02   1.5969842e-01   2.0150000e+03
  -6.3119000e+01   1.7290800e+02  -6.4600002e-01   2.0150000e+03
  -6.3325000e+01   1.7373000e+02  -6.0931501e-01   2.0150000e+03
  -6.3635000e+01   1.7393500e+02  -5.0300001e-01   2.0150000e+03
  -5.4127000e+01   1.6056600e+02  -1.0719375e-01   2.0150000e+03
  -5.6710000e+01   1.7516700e+02  -1.3459958e-02   2.0150000e+03
  -5.7187000e+01   1.7400200e+02  -3.7520042e-02   2.0150000e+03
  -5.6970000e+01   1.7318200e+02  -4.1747408e-02   2.0150000e+03
  -6.1817000e+01   1.6807900e+02   6.7435103e-02   2.0150000e+03
  -6.2130000e+01   1.6984100e+02   1.4471995e-01   2.0150000e+03
  -6.2475000e+01   1.7239300e+02  -1.3475083e-02   2.0150000e+03
  -5.9737000e+01   1.6096000e+02  -1.9074503e-01   2.0150000e+03
  -6.0194000e+01   1.6160900e+02  -2.0079497e-01   2.0150000e+03
  -5.3892000e+01   1.6178500e+02   1.6424162e-02   2.0150000e+03
  -5.6258000e+01   1.6411700e+02   1.7126554e-01   2.0150000e+03
  -5.5601000e+01   1.6935600e+02  -1.2689991e-01   2.0150000e+03
  -5.5290000e+01   1.6530600e+02   2.9280009e-01   2.0160000e+03
  -5.5295000e+01   1.6590500e+02   3.0399998e-01   2.0160000e+03
  -5.4568000e+01   1.7273400e+02   9.4224792e-03   2.0160000e+03
  -5.1067000e+01   1.6355500e+02   2.7803373e-02   2.0160000e+03
  -6.4781000e+01   1.6041300e+02   3.4493328e-02   2.0160000e+03
  -6.4803000e+01   1.6062900e+02   3.1139724e-02   2.0160000e+03
  -6.4729000e+01   1.6089500e+02   3.9210690e-02   2.0160000e+03
  -6.4627000e+01   1.6083100e+02   2.2348149e-02   2.0160000e+03
  -5.0187000e+01   1.6035300e+02   1.4916279e-01   2.0160000e+03
  -5.0045000e+01   1.6083500e+02   7.5249103e-02   2.0160000e+03
  -5.0028000e+01   1.6096700e+02   1.4982692e-01   2.0160000e+03
  -6.4204200e+01   1.7743768e+02  -2.4899998e-01   2.0160000e+03
  -6.4186400e+01   1.7767421e+02  -3.3501960e-01   2.0160000e+03
  -6.4065000e+01   1.7920400e+02  -2.0995995e-01   2.0160000e+03
  -6.0374430e+01   1.7930415e+02   6.5999886e-02   2.0160000e+03
  -6.0327670e+01   1.7964104e+02   3.9000113e-02   2.0160000e+03
  -6.0248900e+01   1.7988840e+02   4.5999947e-02   2.0160000e+03
  -5.9399900e+01   1.7099939e+02   1.1399995e-01   2.0160000e+03
  -6.4206320e+01   1.6572026e+02   3.4980385e-02   2.0160000e+03
  -6.4172060e+01   1.6605359e+02   2.5999982e-02   2.0160000e+03
  -5.5698000e+01   1.7547100e+02  -3.3400051e-02   2.0160000e+03
  -5.6893000e+01   1.7603100e+02   4.4919985e-02   2.0160000e+03
  -5.7195000e+01   1.7643400e+02   4.4440018e-02   2.0160000e+03
  -5.5622941e+01   1.7392017e+02  -1.5704406e-01   2.0160000e+03
  -5.6810786e+01   1.7416201e+02  -2.3800002e-01   2.0160000e+03
  -5.7155128e+01   1.7270311e+02  -1.4300011e-01   2.0160000e+03
  -5.8075331e+01   1.7189417e+02  -1.3059847e-02   2.0160000e+03
  -5.7880963e+01   1.7204980e+02  -2.0549870e-03   2.0160000e+03
  -5.7603435e+01   1.7168007e+02  -3.1039776e-02   2.0160000e+03
  -5.9807249e+01   1.7493887e+02  -2.4999998e-02   2.0160000e+03
  -5.9707126e+01   1.7651895e+02  -2.9052006e-03   2.0160000e+03
  -5.9327083e+01   1.7747033e+02  -2.2055361e-02   2.0160000e+03
  -6.0252662e+01   1.7307232e+02   2.9063575e-02   2.0160000e+03
  -6.0526934e+01   1.7292660e+02   8.3920088e-02   2.0160000e+03
  -6.0800851e+01   1.7290585e+02   1.3994811e-01   2.0160000e+03
  -6.2098218e+01   1.7453831e+02   2.0094695e-01   2.0160000e+03
  -6.2255774e+01   1.7531052e+02   1.8399998e-01   2.0160000e+03
  -6.1864899e+01   1.7603461e+02   9.3933111e-02   2.0160000e+03
  -5.3590000e+01   1.7999500e+02   4.4325398e-02   2.0160000e+03
  -5.3135000e+01   1.7932600e+02   8.3232211e-02   2.0160000e+03
  -6.2411000e+01   1.6725900e+02   1.6848996e-01   2.0160000e+03
  -6.2758000e+01   1.6849900e+02   1.6025497e-01   2.0160000e+03
  -6.2516000e+01   1.6930200e+02   1.3321999e-01   2.0160000e+03
  -6.0830000e+01   1.7196000e+02   8.2150006e-02   2.0160000e+03
  -6.1559000e+01   1.7312500e+02   2.1774996e-01   2.0160000e+03
  -6.0642000e+01   1.7375200e+02   1.0158509e-01   2.0160000e+03
  -6.1708000e+01   1.7765900e+02  -4.4072133e-02   2.0160000e+03
  -6.2004000e+01   1.7763200e+02  -2.6427201e-02   2.0160000e+03
  -6.2413000e+01   1.7770300e+02   2.2264520e-02   2.0160000e+03
  -6.0984000e+01   1.6658900e+02   9.9499986e-02   2.0160000e+03
  -6.1523000e+01   1.6726500e+02   2.1631992e-01   2.0160000e+03
  -6.1613000e+01   1.6946500e+02  -8.7855005e-02   2.0160000e+03
  -5.4008000e+01   1.6010600e+02  -3.5815012e-02   2.0160000e+03
  -5.4330000e+01   1.6111100e+02  -8.5699916e-02   2.0160000e+03
  -5.5746000e+01   1.7203100e+02  -2.3360005e-02   2.0160000e+03
  -5.5693000e+01   1.7278900e+02  -9.6299154e-03   2.0160000e+03
  -5.9522000e+01   1.7789600e+02  -3.5500376e-03   2.0160000e+03
  -5.9471000e+01   1.7809400e+02  -2.5999926e-02   2.0160000e+03
  -5.9327000e+01   1.7914500e+02  -2.0523753e-02   2.0160000e+03
  -5.5322000e+01   1.6868100e+02  -7.8249792e-02   2.0160000e+03
  -5.4627000e+01   1.7242700e+02  -2.9754935e-02   2.0160000e+03
  -6.3186000e+01   1.7020000e+02  -9.2000022e-02   2.0160000e+03
  -6.3204000e+01   1.7002400e+02  -7.9999743e-03   2.0160000e+03
  -6.3101000e+01   1.6982200e+02  -2.3889974e-02   2.0160000e+03
  -5.1836000e+01   1.6057500e+02   9.2799527e-03   2.0160000e+03
  -5.0946000e+01   1.6100800e+02   1.0000013e-02   2.0160000e+03
  -5.0315000e+01   1.6124100e+02   4.0735047e-02   2.0160000e+03
  -5.8911000e+01   1.6413400e+02   1.2245996e-01   2.0160000e+03
  -5.8995000e+01   1.6435200e+02   5.3950748e-03   2.0160000e+03
  -5.9157000e+01   1.6422800e+02   8.0400285e-03   2.0160000e+03
  -6.3455000e+01   1.6622300e+02  -1.9395502e-01   2.0160000e+03
  -6.3732000e+01   1.6711000e+02  -1.1882000e-01   2.0160000e+03
  -6.3885000e+01   1.6783200e+02  -9.3810045e-02   2.0160000e+03
  -5.0113000e+01   1.7927700e+02   5.1090003e-02   2.0160000e+03
  -6.1369000e+01   1.6051800e+02   4.9075028e-02   2.0160000e+03
  -6.1151000e+01   1.6211500e+02  -6.2259988e-02   2.0160000e+03
  -5.6419000e+01   1.7983600e+02   1.0378770e-02   2.0160000e+03
  -5.7955000e+01   1.7657300e+02  -2.4721041e-02   2.0160000e+03
  -5.8156000e+01   1.7643600e+02  -4.2823231e-02   2.0160000e+03
  -5.8285000e+01   1.7707000e+02  -6.1672219e-03   2.0160000e+03
  -6.0491000e+01   1.7000700e+02   3.7769938e-02   2.0160000e+03
  -6.0891000e+01   1.7056600e+02   9.8832402e-02   2.0160000e+03
