lat	lon	Y	year
  -5.7394000e+01   1.7570200e+02   5.6155176e-01   2.0080000e+03
  -5.3713000e+01   1.7518200e+02  -5.3646916e-01   2.0080000e+03
  -5.0574000e+01   1.7764000e+02  -3.0933320e-01   2.0080000e+03
  -5.3131000e+01   1.7386000e+02   1.7833269e+00   2.0080000e+03
  -5.9069000e+01   1.7696400e+02  -9.3924242e-01   2.0080000e+03
  -5.3519000e+01   1.7594100e+02  -2.6385742e+00   2.0080000e+03
  -5.1513000e+01   1.6431200e+02   8.1143125e-02   2.0080000e+03
  -5.1844000e+01   1.6476400e+02   1.4706248e-01   2.0080000e+03
  -5.2036000e+01   1.6523800e+02   4.0563275e-02   2.0080000e+03
  -5.8053000e+01   1.7409300e+02   1.1589602e+00   2.0080000e+03
  -5.8238000e+01   1.7483600e+02   1.3895743e+00   2.0080000e+03
  -5.8094000e+01   1.7339300e+02   1.0143763e+00   2.0080000e+03
  -6.1661000e+01   1.6978500e+02  -1.1821365e-01   2.0080000e+03
  -6.2543000e+01   1.7317800e+02   2.8805170e-01   2.0080000e+03
  -6.1784000e+01   1.7578400e+02   1.4214267e-01   2.0080000e+03
  -5.7367000e+01   1.6987800e+02  -1.5614500e+00   2.0080000e+03
  -5.7809000e+01   1.6815900e+02  -1.9940400e+00   2.0080000e+03
  -5.8369000e+01   1.6947900e+02   1.3906336e+00   2.0080000e+03
  -5.5407000e+01   1.7594600e+02  -7.7485005e-02   2.0080000e+03
  -5.5265000e+01   1.7588100e+02  -1.2415049e+00   2.0080000e+03
  -5.5252000e+01   1.7688600e+02   1.0250495e-01   2.0080000e+03
  -5.8060000e+01   1.7799300e+02  -9.3721222e-01   2.0080000e+03
  -5.7551000e+01   1.7830400e+02  -1.2227864e+00   2.0080000e+03
  -5.8058000e+01   1.7907800e+02  -1.0071652e+00   2.0080000e+03
  -5.9430000e+01   1.6254700e+02  -3.2371106e-02   2.0090000e+03
  -5.9938999e+01   1.6439799e+02   1.9172720e-01   2.0090000e+03
  -5.5554000e+01   1.6732800e+02   5.5680006e-01   2.0090000e+03
  -5.0535999e+01   1.6463499e+02  -1.4599959e-01   2.0090000e+03
  -5.1144001e+01   1.6491299e+02   1.1473231e-01   2.0090000e+03
  -5.1985001e+01   1.6431500e+02   1.5659770e-01   2.0090000e+03
  -5.0330000e+01   1.7978500e+02  -8.8326819e-02   2.0090000e+03
  -6.3096000e+01   1.7862300e+02   8.5303076e-02   2.0090000e+03
  -6.2986000e+01   1.7842400e+02   1.1907219e-01   2.0090000e+03
  -5.7334000e+01   1.6788300e+02   8.0978330e-01   2.0090000e+03
  -5.8138000e+01   1.6804500e+02   1.1098760e+00   2.0090000e+03
  -5.3563000e+01   1.7956100e+02   3.5420735e-01   2.0090000e+03
  -5.3782000e+01   1.6546100e+02   1.1649998e-01   2.0090000e+03
  -5.9160000e+01   1.6565200e+02   2.7395824e-01   2.0090000e+03
  -6.0618000e+01   1.7628000e+02  -7.2917439e-02   2.0090000e+03
  -5.2541000e+01   1.6819200e+02  -7.8213495e-02   2.0090000e+03
  -5.8292999e+01   1.7201199e+02  -2.6835718e-01   2.0100000e+03
  -5.3598000e+01   1.6161301e+02  -1.2987697e+00   2.0100000e+03
  -5.5903000e+01   1.6233000e+02  -1.0257755e+00   2.0100000e+03
  -5.5696000e+01   1.7372000e+02   3.3727667e-01   2.0100000e+03
  -5.4900000e+01   1.7245400e+02   5.4808535e-01   2.0100000e+03
  -5.3834000e+01   1.7544200e+02   2.1267001e+00   2.0100000e+03
  -5.4280998e+01   1.6104500e+02   1.7654322e-01   2.0100000e+03
  -5.2749001e+01   1.6214799e+02  -1.4575378e+00   2.0100000e+03
  -5.1131001e+01   1.6256300e+02   7.3758760e-01   2.0100000e+03
  -5.2351002e+01   1.6107800e+02   1.0687179e+00   2.0100000e+03
  -5.2216999e+01   1.6243401e+02   6.6813061e-01   2.0100000e+03
  -5.2970000e+01   1.6750300e+02  -2.6741909e-01   2.0100000e+03
  -5.2784000e+01   1.6742900e+02   1.1146588e-01   2.0100000e+03
  -5.2561000e+01   1.6710300e+02  -2.2278638e-01   2.0100000e+03
  -5.1311000e+01   1.6199400e+02  -4.3927941e-02   2.0100000e+03
  -5.0997000e+01   1.6079000e+02  -1.5443232e+00   2.0100000e+03
  -5.6822000e+01   1.7260000e+02  -3.8355455e-01   2.0100000e+03
  -5.8122000e+01   1.7605700e+02   3.5329404e-01   2.0100000e+03
  -5.7845000e+01   1.7596700e+02   4.4303183e-02   2.0100000e+03
  -5.9184000e+01   1.7732500e+02  -4.5421006e-01   2.0100000e+03
  -5.8710000e+01   1.7762200e+02  -2.4877666e-01   2.0100000e+03
  -5.8191000e+01   1.7790000e+02  -1.6291846e-01   2.0100000e+03
  -5.5269000e+01   1.7752900e+02  -1.3350107e+00   2.0100000e+03
  -5.5831000e+01   1.7590500e+02  -5.7782120e-01   2.0100000e+03
  -5.6631000e+01   1.7459500e+02  -2.2512243e-01   2.0100000e+03
  -5.9218000e+01   1.6578200e+02   7.0381557e-01   2.0110000e+03
  -5.9287000e+01   1.6471300e+02   6.4023810e-01   2.0110000e+03
  -5.8996000e+01   1.7922100e+02   4.8518358e-01   2.0110000e+03
  -5.7951000e+01   1.7314100e+02  -2.7945102e+00   2.0110000e+03
  -5.8359000e+01   1.7358000e+02  -8.9837006e-01   2.0110000e+03
  -5.9470000e+01   1.7216800e+02   5.9103025e-02   2.0110000e+03
  -5.9431000e+01   1.6533600e+02   9.9702142e-01   2.0110000e+03
  -5.8827000e+01   1.6546600e+02   3.0919415e-01   2.0110000e+03
  -5.8449000e+01   1.6492000e+02  -5.7045636e-01   2.0110000e+03
  -5.7265000e+01   1.6751700e+02   1.1776801e+00   2.0110000e+03
  -5.9430000e+01   1.7034700e+02   1.2711686e+00   2.0110000e+03
  -5.9294000e+01   1.7177000e+02   1.1420362e+00   2.0110000e+03
  -5.6415000e+01   1.6235400e+02  -8.1745457e-01   2.0110000e+03
  -5.6569000e+01   1.6260000e+02  -7.4016851e-01   2.0110000e+03
  -5.8155000e+01   1.7037400e+02  -1.0409363e-01   2.0110000e+03
  -5.8589000e+01   1.6771100e+02  -8.9222822e-01   2.0110000e+03
  -5.4651000e+01   1.7061700e+02   7.8470010e-01   2.0110000e+03
  -5.3555000e+01   1.7365500e+02   1.3025099e+00   2.0110000e+03
  -5.0726000e+01   1.7584400e+02   1.3196501e+00   2.0110000e+03
  -5.5014000e+01   1.7145000e+02  -1.1617671e+00   2.0110000e+03
  -5.3338000e+01   1.6176300e+02   1.6406396e+00   2.0110000e+03
  -5.2999000e+01   1.6310500e+02   5.0109985e-01   2.0110000e+03
  -5.3654000e+01   1.7925600e+02  -1.2086930e-01   2.0120000e+03
  -5.3882000e+01   1.7994600e+02  -6.2245704e-01   2.0120000e+03
  -5.8533000e+01   1.6640000e+02   6.6000011e-01   2.0120000e+03
  -5.9454000e+01   1.6801000e+02   1.4262617e-01   2.0120000e+03
  -6.0069000e+01   1.6883900e+02  -2.3944101e-01   2.0120000e+03
  -5.0103000e+01   1.6073400e+02   3.5782476e-01   2.0120000e+03
  -6.4981000e+01   1.7181100e+02  -1.0089496e-01   2.0120000e+03
  -5.1920270e+01   1.6434799e+02   1.1019745e-02   2.0120000e+03
  -5.1891730e+01   1.6443549e+02   3.1999641e-02   2.0120000e+03
  -5.1858960e+01   1.6451784e+02  -1.9997482e-03   2.0120000e+03
  -5.1833180e+01   1.6459103e+02   5.1019346e-02   2.0120000e+03
  -5.1343870e+01   1.6406674e+02  -7.7640117e-02   2.0120000e+03
  -5.2396200e+01   1.6341025e+02   2.6199976e-01   2.0120000e+03
  -5.2438940e+01   1.6346755e+02   2.8400008e-01   2.0120000e+03
  -5.2462830e+01   1.6357605e+02   2.6700044e-01   2.0120000e+03
  -5.2474290e+01   1.6364420e+02   1.3498085e-01   2.0120000e+03
  -5.1989820e+01   1.6471227e+02  -2.3999573e-02   2.0120000e+03
  -5.8553050e+01   1.6351030e+02  -1.5399989e-01   2.0120000e+03
  -5.8646000e+01   1.6337400e+02  -7.7000065e-02   2.0120000e+03
  -5.8684120e+01   1.6336305e+02   7.7399993e-01   2.0120000e+03
  -5.8749290e+01   1.6330116e+02   5.7898030e-01   2.0120000e+03
  -5.8987340e+01   1.6426744e+02  -1.4631996e-01   2.0120000e+03
  -5.8927020e+01   1.6459379e+02   7.7447553e-03   2.0120000e+03
  -5.8884740e+01   1.6476388e+02  -3.5999926e-02   2.0120000e+03
  -5.9416920e+01   1.6525207e+02  -5.2690178e-01   2.0120000e+03
  -5.9362310e+01   1.6557309e+02  -7.1000074e-02   2.0120000e+03
  -5.9377240e+01   1.6590300e+02  -5.8988019e-01   2.0120000e+03
  -5.9409260e+01   1.6616253e+02  -9.1299995e-01   2.0120000e+03
  -5.9700000e+01   1.7222600e+02  -6.3787993e-01   2.0120000e+03
  -5.9596000e+01   1.7088000e+02  -1.8526092e-01   2.0120000e+03
  -5.9104000e+01   1.7160300e+02  -1.5554400e+00   2.0120000e+03
  -5.9547000e+01   1.7114100e+02  -1.6712401e+00   2.0120000e+03
  -5.9507000e+01   1.6999700e+02  -3.5484007e-01   2.0120000e+03
  -5.6875000e+01   1.6191100e+02  -6.0515203e-02   2.0120000e+03
  -5.6956000e+01   1.6245400e+02  -4.0276773e-01   2.0120000e+03
  -5.5021000e+01   1.7761400e+02  -5.5975772e-01   2.0120000e+03
  -5.6538000e+01   1.7830400e+02  -1.0296058e-01   2.0120000e+03
  -5.8774000e+01   1.6233300e+02  -1.0587130e-01   2.0120000e+03
  -5.9033000e+01   1.6110600e+02   2.9551065e-02   2.0120000e+03
  -5.9544000e+01   1.6085200e+02  -4.5579870e-02   2.0120000e+03
  -5.0594000e+01   1.7858100e+02  -3.4399991e-01   2.0120000e+03
  -5.1361000e+01   1.7861700e+02  -1.8352740e-02   2.0120000e+03
  -5.6299000e+01   1.7428700e+02   8.8401008e-01   2.0120000e+03
  -5.6378000e+01   1.7266300e+02   2.4446002e-01   2.0120000e+03
  -5.5779000e+01   1.7412400e+02   7.4559998e-01   2.0120000e+03
  -5.3030000e+01   1.7665200e+02   4.9999046e-03   2.0120000e+03
  -5.8434000e+01   1.7243200e+02  -4.6575004e-01   2.0120000e+03
  -5.8238000e+01   1.7190300e+02  -1.4184615e-01   2.0120000e+03
  -5.7715000e+01   1.7081200e+02  -1.4649981e-01   2.0120000e+03
  -5.9504000e+01   1.7021400e+02   3.4399381e-03   2.0120000e+03
  -5.9806000e+01   1.7302100e+02  -9.4924502e-01   2.0120000e+03
  -5.9927000e+01   1.7494400e+02  -6.4319508e-01   2.0120000e+03
  -5.0894000e+01   1.6357900e+02  -1.2933020e-01   2.0120000e+03
  -5.1821000e+01   1.6329800e+02   3.5224141e-02   2.0120000e+03
  -5.2857000e+01   1.6357000e+02   3.3235291e-01   2.0120000e+03
  -5.0909000e+01   1.6296200e+02   4.4070022e-01   2.0120000e+03
  -5.2524000e+01   1.6293100e+02   4.3340401e-01   2.0120000e+03
  -6.1713000e+01   1.6706600e+02   1.2344995e-01   2.0120000e+03
  -6.2230000e+01   1.6798900e+02   1.1267992e-01   2.0120000e+03
  -5.6554000e+01   1.6227300e+02  -1.0294993e-01   2.0120000e+03
  -5.7602000e+01   1.6318400e+02  -1.0500551e+00   2.0120000e+03
  -5.6089000e+01   1.7173600e+02  -6.7649501e-01   2.0120000e+03
  -5.4650000e+01   1.7088600e+02   3.2469309e-01   2.0120000e+03
  -5.3518000e+01   1.7324000e+02   1.0010294e+00   2.0120000e+03
  -5.2496000e+01   1.6619800e+02  -3.2975238e-01   2.0120000e+03
  -5.2519000e+01   1.6640300e+02  -1.6996992e-01   2.0120000e+03
  -5.2650000e+01   1.6670200e+02  -2.3964169e-01   2.0120000e+03
  -6.0016000e+01   1.6561100e+02   2.9999638e-03   2.0120000e+03
  -5.9569000e+01   1.6487900e+02  -5.3125096e-02   2.0120000e+03
  -6.4051000e+01   1.7033400e+02   3.6200004e-01   2.0120000e+03
  -6.4238000e+01   1.7165400e+02   3.4775002e-01   2.0120000e+03
  -5.8077000e+01   1.6290800e+02  -4.9200003e-01   2.0120000e+03
  -5.9210000e+01   1.6233800e+02   1.7309009e-01   2.0120000e+03
  -6.0480000e+01   1.6264000e+02   5.6642028e-02   2.0120000e+03
  -6.0568000e+01   1.6105600e+02   9.3666561e-02   2.0120000e+03
  -6.0780000e+01   1.6054600e+02   1.2376469e-01   2.0120000e+03
  -5.9116000e+01   1.6564400e+02  -2.9988248e-01   2.0130000e+03
  -5.9836000e+01   1.6677300e+02   1.0483335e+00   2.0130000e+03
  -5.8536000e+01   1.7736700e+02  -7.6359603e-01   2.0130000e+03
  -5.8006000e+01   1.7769600e+02  -1.0543333e+00   2.0130000e+03
  -5.8191000e+01   1.7842600e+02  -6.2700008e-01   2.0130000e+03
  -5.4909000e+01   1.6079100e+02  -9.5304998e-01   2.0130000e+03
  -5.6147000e+01   1.6457800e+02   1.6816999e+00   2.0130000e+03
  -5.7779000e+01   1.6702400e+02   1.1919998e+00   2.0130000e+03
  -5.0748000e+01   1.7510500e+02   6.0094050e-01   2.0130000e+03
  -5.0460000e+01   1.7518200e+02   2.2776922e-01   2.0130000e+03
  -5.4507000e+01   1.6536900e+02   2.0596041e-01   2.0130000e+03
  -5.4533000e+01   1.6551400e+02  -8.1190890e-01   2.0130000e+03
  -5.5123000e+01   1.6613700e+02   2.5674502e-01   2.0130000e+03
  -5.0293000e+01   1.6031400e+02   2.3460027e-01   2.0130000e+03
  -5.7401000e+01   1.7877500e+02   6.1940017e-01   2.0130000e+03
  -5.7272000e+01   1.7946100e+02   1.2678002e+00   2.0130000e+03
  -5.7986000e+01   1.6989200e+02   1.2192000e+00   2.0130000e+03
  -5.8378000e+01   1.7343400e+02   1.3542002e+00   2.0130000e+03
  -5.8106000e+01   1.7662100e+02   1.6512000e+00   2.0130000e+03
  -5.9043000e+01   1.7705000e+02  -3.2640008e-01   2.0130000e+03
  -5.9136000e+01   1.7742300e+02  -4.7960005e-01   2.0130000e+03
  -5.4041000e+01   1.7117300e+02   8.2135995e-01   2.0130000e+03
  -5.3579000e+01   1.7327700e+02   9.3903996e-01   2.0130000e+03
  -5.8555000e+01   1.6477100e+02   3.7223997e-01   2.0130000e+03
  -5.9452000e+01   1.6980200e+02   1.1610415e+00   2.0130000e+03
  -5.8597000e+01   1.7090500e+02   9.0320053e-02   2.0130000e+03
  -5.9212000e+01   1.6966900e+02   4.1633977e-01   2.0130000e+03
  -5.7268000e+01   1.6674300e+02   1.4149387e+00   2.0130000e+03
  -5.7595000e+01   1.6972000e+02   2.0370000e+00   2.0130000e+03
  -5.7165000e+01   1.6872000e+02   1.5568298e+00   2.0130000e+03
  -5.9208000e+01   1.6144800e+02   1.4805005e-01   2.0130000e+03
  -5.1286000e+01   1.6197900e+02  -1.9767352e+00   2.0130000e+03
  -5.1085000e+01   1.6189400e+02   1.7539987e-01   2.0130000e+03
  -5.1046000e+01   1.6292600e+02   2.3269999e-01   2.0130000e+03
  -5.4088000e+01   1.7973900e+02   7.5731243e-01   2.0130000e+03
  -5.4181000e+01   1.7915900e+02   8.6087118e-01   2.0130000e+03
  -5.4827000e+01   1.7854600e+02   1.0399998e+00   2.0130000e+03
  -5.1687000e+01   1.6229600e+02   4.3733216e-02   2.0130000e+03
  -5.2134000e+01   1.6270700e+02  -6.5834662e-01   2.0130000e+03
  -5.2813000e+01   1.6242400e+02   4.0617492e-01   2.0130000e+03
  -6.0938000e+01   1.7785600e+02  -1.1100587e+00   2.0130000e+03
  -6.1717000e+01   1.7945200e+02  -1.9174012e-01   2.0130000e+03
  -5.7176000e+01   1.6843500e+02  -4.2802844e-01   2.0130000e+03
  -5.6342000e+01   1.6623800e+02  -1.2137767e+00   2.0130000e+03
  -5.5316000e+01   1.6999600e+02  -1.0293469e+00   2.0130000e+03
  -5.5898000e+01   1.6884900e+02  -3.8272999e+00   2.0130000e+03
  -5.5608000e+01   1.7211000e+02  -1.2923249e+00   2.0130000e+03
  -5.4733000e+01   1.7367000e+02  -6.5072023e-01   2.0130000e+03
  -5.6690000e+01   1.7987000e+02  -9.5045999e-01   2.0130000e+03
  -6.2752000e+01   1.7712200e+02   2.1194021e-01   2.0130000e+03
  -6.2102000e+01   1.7678800e+02   3.8370010e-01   2.0130000e+03
  -6.1783000e+01   1.7708400e+02   3.6278003e-01   2.0130000e+03
  -6.1216000e+01   1.7127100e+02  -9.0981499e-01   2.0130000e+03
  -6.1142000e+01   1.7155500e+02  -7.9566998e-01   2.0130000e+03
  -6.1166000e+01   1.6812600e+02   2.8000042e-02   2.0130000e+03
  -6.1610000e+01   1.6807400e+02   7.3799959e-02   2.0130000e+03
  -6.3789000e+01   1.6968700e+02  -4.1645015e-02   2.0130000e+03
  -6.4084000e+01   1.7148800e+02  -1.7965999e-01   2.0130000e+03
  -6.4123000e+01   1.7151800e+02  -1.4985504e-01   2.0130000e+03
  -5.7139000e+01   1.6012800e+02  -3.7480004e-01   2.0130000e+03
  -5.7540000e+01   1.6122700e+02   8.2679989e-02   2.0130000e+03
  -6.1403000e+01   1.6802400e+02   3.5399627e-03   2.0130000e+03
  -6.1645000e+01   1.6785900e+02   8.7950003e-02   2.0130000e+03
  -6.2125000e+01   1.6823700e+02   1.8075010e-01   2.0130000e+03
  -5.1436000e+01   1.6063900e+02   5.8271200e-01   2.0130000e+03
  -5.9414000e+01   1.6679700e+02   1.4930422e-01   2.0130000e+03
  -5.9798000e+01   1.6846500e+02   2.4645041e-02   2.0130000e+03
  -6.0304000e+01   1.7104700e+02   7.8860781e-01   2.0130000e+03
  -6.0598093e+01   1.7981476e+02   2.5388884e-01   2.0130000e+03
  -5.7195000e+01   1.7793000e+02   7.4705252e-01   2.0140000e+03
  -5.6439000e+01   1.7826200e+02  -3.7427306e-03   2.0140000e+03
  -5.5935000e+01   1.7775300e+02   1.4069162e-01   2.0140000e+03
  -5.3400000e+01   1.7634900e+02  -2.1675490e+00   2.0140000e+03
  -5.3480000e+01   1.7595500e+02  -1.9778947e+00   2.0140000e+03
  -5.1814000e+01   1.7645400e+02  -5.8989901e-02   2.0140000e+03
  -5.4357000e+01   1.6428900e+02   1.1603738e+00   2.0140000e+03
  -5.3736000e+01   1.6414700e+02   6.1733334e-01   2.0140000e+03
  -5.6781000e+01   1.7770200e+02   4.6010833e-01   2.0140000e+03
  -5.2729410e+01   1.7545504e+02   1.3699998e+00   2.0140000e+03
  -5.2092110e+01   1.7592417e+02   8.1001591e-03   2.0140000e+03
  -5.2654280e+01   1.7693231e+02   2.8929972e-01   2.0140000e+03
  -5.6332310e+01   1.6383183e+02  -5.7264021e-01   2.0140000e+03
  -5.6418160e+01   1.6292265e+02  -4.8202005e-01   2.0140000e+03
  -5.7023690e+01   1.6433592e+02  -8.3600008e-01   2.0140000e+03
  -5.6023590e+01   1.6067333e+02  -3.0019931e-02   2.0140000e+03
  -5.6468770e+01   1.6225728e+02   5.6813461e-01   2.0140000e+03
  -5.7332330e+01   1.6336289e+02   3.8807850e-01   2.0140000e+03
  -5.5748000e+01   1.6606400e+02   1.2456001e+00   2.0140000e+03
  -5.5315000e+01   1.6830000e+02   8.9359972e-01   2.0140000e+03
  -5.4268000e+01   1.7077200e+02   9.8840031e-01   2.0140000e+03
  -5.5805000e+01   1.6312200e+02  -2.2640800e+00   2.0140000e+03
  -5.6914000e+01   1.6418000e+02  -7.3844028e-01   2.0140000e+03
  -5.8542000e+01   1.6449100e+02   2.6877498e-01   2.0140000e+03
  -5.7760000e+01   1.6726900e+02  -2.0140488e-01   2.0140000e+03
  -5.7979000e+01   1.6490600e+02  -3.9295997e-01   2.0140000e+03
  -5.7587000e+01   1.6890500e+02  -6.2793999e-01   2.0140000e+03
  -5.6710000e+01   1.6863900e+02   7.0478513e-01   2.0140000e+03
  -5.5259170e+01   1.7491081e+02  -3.6299976e-01   2.0140000e+03
  -5.6156950e+01   1.7472593e+02   1.3999995e-01   2.0140000e+03
  -5.6603300e+01   1.7389855e+02   5.6999847e-02   2.0140000e+03
  -5.7530160e+01   1.6876590e+02  -1.4201936e-01   2.0140000e+03
  -5.9252540e+01   1.6735324e+02  -7.9099992e-01   2.0140000e+03
  -5.8809790e+01   1.6658627e+02   4.2729441e-01   2.0140000e+03
  -6.0766230e+01   1.6661356e+02   3.2039507e-02   2.0140000e+03
  -6.0791070e+01   1.6757889e+02   5.3999977e-02   2.0140000e+03
  -5.7675850e+01   1.6811720e+02  -1.6801399e+00   2.0140000e+03
  -5.6151930e+01   1.6939592e+02  -8.0100013e-01   2.0140000e+03
  -5.5598380e+01   1.7049550e+02  -2.4196076e-01   2.0140000e+03
  -5.0054950e+01   1.6582642e+02  -2.0400042e-01   2.0140000e+03
  -5.2100760e+01   1.6449178e+02   1.5299953e-01   2.0140000e+03
  -5.2219540e+01   1.6468288e+02   1.1400042e-01   2.0140000e+03
  -6.4078000e+01   1.7582100e+02   2.1228706e-01   2.0140000e+03
  -5.8843000e+01   1.6823100e+02  -2.2350218e-02   2.0140000e+03
  -5.8733000e+01   1.6627700e+02  -7.6061502e-01   2.0140000e+03
  -5.7999000e+01   1.6720700e+02  -1.9022051e+00   2.0140000e+03
  -5.4421000e+01   1.7769000e+02   4.3400023e-01   2.0140000e+03
  -5.4516000e+01   1.7598500e+02  -2.9709088e-01   2.0140000e+03
  -5.5585000e+01   1.7523000e+02   5.2365345e-01   2.0140000e+03
  -6.1198000e+01   1.6603700e+02   2.6222502e-01   2.0140000e+03
  -6.1206000e+01   1.6692500e+02   7.4209843e-02   2.0140000e+03
  -6.1550000e+01   1.6721000e+02   2.3097146e-01   2.0140000e+03
  -5.7110000e+01   1.7841600e+02   6.3879962e-01   2.0140000e+03
  -5.6718000e+01   1.7861900e+02   8.7918984e-01   2.0140000e+03
  -5.6635000e+01   1.7918900e+02   9.7034882e-02   2.0140000e+03
  -5.7255000e+01   1.6447300e+02   3.0291798e+00   2.0140000e+03
  -5.7614000e+01   1.6892200e+02   2.4223001e+00   2.0140000e+03
  -6.2399000e+01   1.6825600e+02   1.8859997e-01   2.0140000e+03
  -6.2661000e+01   1.6878000e+02   1.2899999e-01   2.0140000e+03
  -5.5515000e+01   1.7142400e+02  -2.3930099e+00   2.0140000e+03
  -5.5044000e+01   1.7311500e+02  -1.7709300e+00   2.0140000e+03
  -5.5323000e+01   1.7392600e+02  -1.6547800e+00   2.0140000e+03
  -6.0731000e+01   1.6642800e+02   7.6949984e-02   2.0140000e+03
  -6.0844000e+01   1.6726100e+02   3.0385061e-02   2.0140000e+03
  -6.0948000e+01   1.6815700e+02  -4.1995057e-02   2.0140000e+03
  -6.3700000e+01   1.6256800e+02  -2.9193001e-01   2.0140000e+03
  -6.3760000e+01   1.6291700e+02  -3.5057006e-01   2.0140000e+03
  -6.3732000e+01   1.6329400e+02  -2.5536995e-01   2.0140000e+03
  -5.7914000e+01   1.6876000e+02  -1.2910398e+00   2.0140000e+03
  -5.8858000e+01   1.6773000e+02   6.0371978e-01   2.0140000e+03
  -5.8039000e+01   1.6942400e+02  -3.7131982e-01   2.0140000e+03
  -5.8036000e+01   1.6103800e+02   2.5627994e-01   2.0140000e+03
  -6.3269000e+01   1.6962300e+02   2.7854001e-01   2.0140000e+03
  -6.2871000e+01   1.7050400e+02   1.7800006e-01   2.0140000e+03
  -6.3113000e+01   1.7152600e+02   2.1578991e-01   2.0140000e+03
  -5.7102300e+01   1.6837312e+02   2.2559995e+00   2.0150000e+03
  -5.7313110e+01   1.6822651e+02   2.3911203e+00   2.0150000e+03
  -5.7526250e+01   1.6817376e+02   2.4589996e+00   2.0150000e+03
  -5.7743880e+01   1.6815511e+02   2.6778201e+00   2.0150000e+03
  -5.7148080e+01   1.7212655e+02   2.2619996e+00   2.0150000e+03
  -5.8554720e+01   1.6831300e+02  -7.9400007e-01   2.0150000e+03
  -5.8718940e+01   1.6911644e+02  -1.0199999e+00   2.0150000e+03
  -5.8965020e+01   1.6986764e+02  -1.1119999e+00   2.0150000e+03
  -5.9236600e+01   1.7027360e+02  -2.1879799e+00   2.0150000e+03
  -6.0325590e+01   1.7015049e+02   1.9299991e-01   2.0150000e+03
  -6.0501800e+01   1.6952146e+02   7.3196046e-01   2.0150000e+03
  -6.0050370e+01   1.6735427e+02   2.6215660e-01   2.0150000e+03
  -6.0116840e+01   1.6758545e+02   1.8000012e-01   2.0150000e+03
  -6.0158040e+01   1.6787628e+02  -4.3001377e-03   2.0150000e+03
  -6.0190550e+01   1.6814062e+02  -3.5500001e-01   2.0150000e+03
  -6.0839700e+01   1.6832623e+02  -1.5992000e-01   2.0150000e+03
  -6.1103420e+01   1.6922081e+02  -1.2699990e-01   2.0150000e+03
  -6.3331000e+01   1.7845400e+02  -5.5340017e-02   2.0150000e+03
